Cell	I-0.53	I-0.87	I-1.57	I-3.37	I-4.34	I-4.47	I-4.79	I-5.38	I-5.58	I-7.00	I-7.05	I-7.96	I-8.22	I-9.05	I-9.80	I-10.71	I-11.26	I-11.46	I-12.69	I-13.35	I-13.65	I-13.94	I-14.38	I-14.39	I-14.65	II-0.05	II-0.14	II-1.64	II-2.77	II-5.01	II-5.15	II-6.04	II-6.82	II-7.17	II-7.77	II-8.68	II-8.72	II-10.55	II-11.03	II-11.06	II-11.47	II-12.46	II-12.71	II-13.82	II-14.29	III-2.08	III-2.37	III-4.06	III-4.10	III-4.45	III-6.85	III-8.00	III-8.21	III-8.26	III-8.92	III-12.86	IV-0.56	IV-1.69	IV-3.21	IV-5.88	IV-5.96	IV-6.40	IV-6.67	IV-6.79	IV-8.39	IV-9.06	IV-9.11	IV-10.51	IV-11.19	IV-13.02	IV-13.38	IV-14.28	IV-15.59	IV-16.64	V-0.38	V-0.88	V-1.25	V-1.61	V-5.09	V-5.10	V-9.65	V-11.81	V-13.14	V-13.62	V-13.72	V-14.31	V-14.72	V-14.78	V-15.66	V-17.01	V-17.03	V-17.30	V-17.43	V-17.71	V-18.86	V-19.09	V-19.13	X-0.17	X-2.70	X-3.80	X-4.52	X-4.63	X-6.01	X-6.76	X-8.16	X-9.03	X-13.48	X-17.15	X-17.23	X-17.29	X-17.60	X-17.69	X-17.72
Cappap	3.860511817	4.220890205	0	0	0	3.617570377	3.213278916	4.847405448	4.994076227	4.89116266	3.882622513	5.098112316	4.041394277	4.025378555	4.008491825	4.473120441	0	2.844297766	0	3.499305149	4.404069457	3.101142537	0	3.565177784	4.996059148	3.985304894	4.971891092	0	0	4.421451962	4.992113049	4.687397875	3.182694944	4.070235152	4.325836419	5.183025862	4.713086374	3.620231439	4.321332914	4.233392284	4.557538973	3.281911519	4.385372247	3.968782397	3.057552934	0	3.04308469	4.421786449	4.765251249	4.427400544	3.524029518	5.088039129	3.839420275	4.512057986	4.580068717	3.305731996	3.686264419	3.707622369	0	3.445630777	3.985808076	4.483639543	4.05111384	4.319980529	4.499716498	3.776256581	4.090832787	4.782902174	3.370440009	3.85278084	4.72839977	4.043205983	2.325269514	2.368886305	1.96716491	2.039984561	4.387259454	0	5.562538837	3.57067115	4.842555258	5.439429146	3.297331057	4.513257615	4.054765055	5.038829272	3.728664841	0	3.747522659	0	0	0	0	0	4.527004028	0	0	0	1.367079319	1.052904165	4.352184712	2.95906864	2.99516315	0	0	2.471933823	0	2.718989634	2.679143962	3.465782242	1.465440984	3.045083551	0
Capppa	3.455357691	2.591644887	0	0	0	3.222046712	2.603718082	4.074334708	3.536663042	4.572990396	2.555418604	4.242994565	3.863541463	3.334955093	3.581773419	3.900912482	0	0	0	2.677524374	3.814620277	0	0	2.563475951	4.231509847	3.443322186	4.242303481	0	0	3.932348283	3.983850556	3.355451876	2.485274967	3.801007242	3.559284723	4.742315721	4.69353365	2.746929145	3.433759403	3.251122221	3.583461128	2.475231629	2.67974758	3.430306063	2.915553042	0	2.261156272	3.887184792	4.06998825	3.52133946	3.451829599	4.694502583	3.370233691	4.132486851	3.888661569	2.675713109	2.288376718	3.366403248	0	2.834384896	3.40561637	3.609044632	3.463635217	3.811014459	3.659239786	3.819484781	3.362774353	4.484337461	2.712718829	2.881275558	4.108435981	3.428422081	0	0	0	0	3.504890958	0	5.426872199	2.036791357	4.483444533	5.288456705	3.077124675	3.493427976	2.896492426	4.029867215	3.363361248	0	2.56975473	0	0	0	0	0	4.145002032	0	2.817567017	0	0	0	3.521820366	0	2.047277911	0	0	2.294015711	0	0	0	0	0	2.900154231	0
Capppp	4.072822763	4.081232428	2.686363143	0	0	3.938639909	3.886544885	4.877033294	5.073532215	5.057857324	4.141340163	5.044566928	4.262744262	4.282082495	4.261071972	4.737869469	1.706873125	2.731862606	0	3.806702614	4.794641395	0	0	3.471087677	4.904608344	4.469509221	5.352323608	0	0	4.396447207	5.147779272	4.546220422	3.388257279	4.174594373	4.842552655	5.446361749	4.974198541	3.679037413	4.617697124	3.943240533	4.552484517	3.875247383	4.574840051	3.874725717	3.296928851	0	3.199144013	4.725529228	4.747210194	4.467450074	3.750520399	5.392002296	3.683463297	4.716751367	4.962025409	3.428589763	3.658375209	3.921762222	2.398707469	4.070715918	4.416596911	5.00183172	4.348944011	4.543631779	4.702007983	4.107072788	4.129731655	5.134988634	3.510543783	4.395799545	5.013697916	4.199875071	0	2.194028993	2.965595623	3.264729114	3.986171358	0	5.996439513	3.442428706	5.186095066	5.56748322	4.001236822	5.030578599	4.086312728	4.861928185	4.15368288	0	3.864093797	0	0	0	0	0	4.800993009	0	3.486705238	0	1.595621019	2.481806788	4.362948188	3.588197446	3.422772401	0.48719683	0	2.911302506	0	1.988891996	3.086138355	3.360463283	1.675144662	3.447434961	0
Cpaaaa	4.852992554	4.664846643	3.947738108	3.848399452	3.183947655	4.766765191	4.464068455	5.663827288	5.129608944	5.068665654	4.473036453	5.178313315	4.616253471	4.60855754	4.427514616	5.210073625	0	2.602746856	1.868704211	3.665356739	4.982295745	4.160289264	3.336638972	3.263165769	5.794405498	4.970121425	5.208960961	0	4.149079764	5.141679294	5.232648927	4.95887815	4.263929849	4.517630259	5.190043931	5.555888821	5.68597857	4.359516772	5.117291427	4.587415058	4.87382589	3.86399721	4.868747886	4.537855637	3.34620242	0	4.339308097	5.737043312	5.425596015	4.542134294	4.180729001	5.635739115	4.516186986	5.380088715	5.216779108	3.937725631	3.55591451	3.891099054	0	3.898287577	4.59499752	5.409821615	4.149784457	5.052719768	4.975004995	4.363988147	5.221390608	5.403608776	4.152399125	4.314555684	5.294248227	4.245350929	0	5.074713335	0	3.520481706	4.25560521	0	6.024997507	4.212529164	5.460150318	5.340059178	4.018872565	5.210247255	4.391722175	4.940712859	5.109137736	0	4.330849362	0	0	0	0	0	5.18529627	0	3.273785717	0	0	3.177577843	5.155267144	3.087774865	3.775085363	0	3.41475732	2.545109354	3.058530243	3.018274699	3.351479188	3.707854313	2.820494207	2.406828997	0
Cpaaap	4.765055617	4.828580837	3.984462634	3.869289337	2.832160553	4.73707847	4.464975129	5.463942672	5.414712845	5.281571236	4.6610843	5.305984542	4.760650229	4.494058596	4.524881799	5.269948152	0	3.497870089	0	3.867869202	5.015614338	4.704273147	3.126333207	3.438617025	5.815978025	4.905111142	5.381937811	0	4.108560977	5.087123903	5.373818118	4.934726476	4.030605433	4.523533667	5.079398097	5.427174976	5.643716937	4.32847168	5.019892417	4.597782205	4.822990184	3.645452078	4.611737426	4.734415182	3.21680446	0	4.365301324	5.535011705	5.146952969	4.898090574	4.060279806	5.864719901	4.382079018	5.274717429	5.091752384	4.027451217	3.133612598	4.071172402	0	4.006599285	4.462371335	5.327520042	4.306326148	5.057228277	5.106226404	4.176689459	5.213882975	5.572598321	4.198443314	4.385577697	5.374608528	4.297216436	0	4.897442601	0	4.158429124	4.243553063	0	6.113145436	4.337317796	5.385670474	5.133077669	3.794671946	5.37069437	4.674750486	4.966261155	5.057148288	0	4.301373831	0	0	0	0	0	5.061139481	0	2.831160124	0	0	3.394032255	5.296029214	3.380629334	3.789048957	0	3.164793718	2.719010536	2.922068878	3.412228019	3.599028893	0	2.865493288	2.805601882	0
Cpaapa	4.492970429	4.551339638	2.99078268	4.129816775	2.875458625	4.455013506	4.696558575	5.317603167	5.284596204	5.179321776	4.435425746	4.744969428	4.50528381	4.396578257	4.208513928	4.848113453	0	3.151924746	3.755532545	3.714454842	4.719629346	4.621711203	3.341642082	3.68221038	5.406421202	4.61297521	4.700720974	2.658805234	3.362163865	4.708177725	5.325696423	4.79833945	4.19215758	4.217352343	4.808156505	5.21881652	5.480817967	4.069198414	4.777041445	4.338041068	4.442559621	3.447534309	4.554864825	4.331904317	3.298793128	0	3.52251224	5.394532324	5.02545417	4.420066942	4.572027674	5.55895888	4.108181366	5.139248078	5.195746862	3.564459538	3.674147264	3.84671534	0	4.03904871	4.577217526	4.879138172	3.965355106	4.983009507	4.675374073	3.730934152	4.417151813	5.047682144	3.872461121	4.207043821	4.99622374	4.261895594	0.459082555	4.592112559	0	3.734588781	4.189069726	0	5.558954162	4.252927911	5.173957841	5.232542438	4.009870641	5.046001117	4.468738587	4.905588806	4.882463646	0	4.154847021	0	0	0	0	0	5.045433517	0	0	0	0	2.717725749	5.090888967	3.061561342	3.155893377	0	2.759871711	3.153807137	0	3.022908492	2.7504583	0	3.185971744	3.099957926	0
Cpaapp	4.399967356	5.184735776	0	4.460294828	3.100373437	4.75573621	4.76021716	5.350183997	5.499556534	5.411640891	4.920883459	4.960455516	4.93735352	4.917910672	4.478685705	5.303958134	0	0	4.53404212	4.049178687	4.845120752	5.261788248	3.529021762	3.84444976	5.638464212	4.838558154	5.169764672	1.824758366	2.569271003	4.825576826	5.982188951	5.220906772	4.484563288	4.31557555	4.713876309	5.561302313	5.736237193	4.237739351	5.381764966	4.742552491	4.944498492	3.80304138	5.149650707	4.39476394	3.788031573	0	3.977011427	5.659543861	5.336695581	4.637486591	4.623330707	5.933017059	4.409256408	5.114370261	5.36036874	3.993059417	3.757414938	4.189324074	0	4.278429599	4.906529169	5.124790955	4.211357718	5.248324395	5.008973323	3.408228873	4.703383186	5.197572288	3.579625703	4.550443625	5.214339174	4.423683023	3.768980152	4.946152663	0	3.576827118	4.403765002	0	5.69975689	4.650341062	5.693946346	5.469561724	3.820676867	5.036243691	4.829937371	5.562034276	5.080410239	0	4.686793008	0	0	0	0	0	5.113401169	0	0	0	0	2.90114865	5.356596727	3.783779395	2.854295785	0	3.084186962	3.273483216	3.021909531	3.825183551	3.144089682	0	3.809619282	3.157901707	0
Cpapaa	4.406373611	5.070389703	0	5.074971905	0	5.049658786	5.347423027	5.482264169	5.753970758	5.675183585	5.201470711	5.744402159	5.093939738	4.868619285	4.784406885	5.536539157	0	3.964257228	3.277971762	4.598873046	5.378948291	5.119267416	3.808414422	4.069287356	5.811934158	5.467143374	5.76770769	0	3.965208056	5.592791181	5.941274662	5.287367751	5.241796104	4.815388622	5.476214362	5.511155486	6.144344687	4.905776767	5.825159285	5.095361093	5.349614998	4.417229703	5.713892507	3.863510248	4.179616434	0	3.524780209	5.667320286	5.63578374	5.06447664	4.947546914	6.264905298	4.617377043	5.584267098	5.327757798	5.429883305	4.244024268	3.964857893	3.674547502	4.996814955	5.047383581	5.65782742	4.949662252	5.407351438	5.260006782	4.405850584	5.172049647	5.488203466	4.560468772	4.807668011	5.783553059	4.738847246	0	5.415996326	0	4.049771417	5.219618424	3.292218004	6.04411972	4.389443698	6.064028536	5.6990125	5.082679564	5.698631445	5.470568245	5.667646466	5.461710705	0	4.748749357	0	0	0	0	0	5.522179601	0	3.86218115	0	0	3.443154197	5.796797046	3.827419504	3.848888966	2.127782317	3.604193225	2.711400941	4.008768552	3.848667088	4.006925586	3.978402584	4.16354072	3.97196177	0
Cpapap	4.285381736	4.838531381	0	5.058219272	0	5.187018268	4.838918539	5.459422098	5.61437119	5.503148286	5.021098578	5.177826191	4.171899929	4.792508113	4.720498326	5.171255452	0	3.411784713	3.014747843	4.503275262	5.029723422	4.958678163	3.746740415	4.170950825	5.78772787	5.190495063	5.366703318	0	4.086662457	5.50094934	5.790683727	5.073150309	4.714165103	4.398467706	5.132081079	5.28505325	5.883767162	4.541919916	5.574980116	4.987367345	5.103073617	4.423164033	5.450315549	3.523592094	3.945760942	0	3.494110092	5.577153089	5.571654815	4.821085129	4.563533777	5.91565277	4.533006835	5.324786244	4.937092029	5.015478498	3.792208529	3.693618068	3.311752225	4.722130147	4.774773159	5.348173635	4.792148732	5.35310221	5.043354751	4.295721611	4.976800744	5.363178608	4.1545427	4.495124101	5.024021181	4.569681436	0	5.275232836	0	3.838080243	4.479038227	3.200885646	6.084690915	4.095079659	5.931860096	5.692877472	4.652719348	5.316669403	5.055163657	5.044186923	5.33941313	0	4.565184752	0	0	0	0	0	5.344348093	0	3.313786738	0	0	3.530961128	5.737469143	3.783111113	3.608122849	2.371375538	3.111334621	1.881276703	3.994784797	3.469138659	3.757235911	3.900816882	3.626481741	3.775220216	0
Cpappd	4.539758759	4.80573878	0	4.627299003	0	4.701827687	5.045325057	5.368851099	5.441616373	5.432974117	4.68593112	5.199405873	4.662676421	4.323795112	4.284137219	4.958543602	0	2.806963912	2.137292704	4.552388953	4.77208237	4.965857788	0	4.230261639	5.65520654	4.927531251	5.530738448	2.909092086	0	5.37992683	5.468337105	5.205059091	4.229236478	4.306794518	4.913271086	5.156878019	5.636079395	4.175724249	5.232560783	4.822851241	4.915430229	4.027702108	5.034809548	3.158628072	4.741199373	0	4.480468017	5.414876403	5.452371932	4.82667482	4.790180985	6.063856601	4.373633483	5.125167672	5.466651345	4.576672714	4.652786997	3.627854886	3.052429395	4.440776958	4.694547676	5.108930494	3.934632471	5.123629823	5.164771844	4.0601175	4.952038959	5.233238487	3.662008893	4.452524538	5.326980869	4.217198356	0	5.072010768	2.944670412	0	4.18218291	1.661478615	5.307143073	4.552354509	5.594534507	5.531789834	5.040851141	5.365558102	4.173770907	4.58083843	5.416791874	0	4.980920209	0	0	0	0	0	5.322434461	0	0	0	0	3.584270145	5.476518944	3.693429546	3.672249797	0	2.974152354	2.436309084	3.06396597	3.402897434	3.673646361	3.219916691	4.23364032	3.534398895	0
Cpappv	4.542021368	5.0612445	0	4.6041659	0	4.676909727	5.031582036	5.38928112	5.493996004	5.536907606	4.819640464	5.406697153	5.088530263	4.337607089	4.350679857	5.104184879	0	3.063004492	1.938830004	4.423701252	4.964115393	5.128517709	0	4.249640056	5.675455887	5.180476501	5.494555152	3.134109998	0	5.446166222	5.553296395	5.163720801	4.262398452	4.523349141	4.979186425	5.191919595	5.745702779	4.398564966	5.444301935	4.765539398	5.134361518	4.143790117	5.11081346	3.22696803	4.519920704	0	4.484409156	5.447976909	5.625610822	4.681653392	4.563091068	6.057782312	4.469130285	5.086225756	5.369926172	4.744892799	4.624208715	3.771454584	3.256806482	4.428183822	4.680940027	5.202761648	3.924736383	5.297970667	5.124822772	4.168485639	4.908842141	5.325449712	3.8255513	4.705675398	5.283834652	4.240495269	0	5.087379382	2.872600872	0	4.022687625	0.642218261	5.347053109	4.539242689	5.684448813	5.488166936	5.063060702	5.547783818	4.545329383	4.954986388	5.532187565	0	5.056298262	0	0	0	0	0	5.218169242	0	0	0	0	3.775545601	5.24822646	3.990085378	3.757125125	0	3.228114008	0	3.304716867	3.283931179	3.785375913	3.457703119	4.19953947	3.728056584	0
Cppaaa	0	0	3.053055006	1.495133412	0	3.35165873	3.552909445	4.17078936	4.328129358	4.411701733	0	4.259062025	2.873650994	2.80393952	3.318896571	3.723421534	0	0	0	0	4.284348958	0	0	0	3.929897832	3.156022854	4.795091432	0	2.853019855	3.419115645	4.131153761	3.375217964	0	2.742578023	3.597401174	4.758138958	4.695523705	2.938174117	3.854446635	3.752752447	3.705777344	2.325354352	3.653735788	3.006843289	2.308068501	0	0	3.923296067	4.256279223	1.177514965	2.944906558	3.900150883	1.609868647	3.517761907	3.580163031	0	2.752103944	0	0	2.723291539	3.029120127	3.712498557	3.286071184	3.377055407	3.786393277	3.781895628	3.676677421	3.667068543	3.305863939	3.235108824	3.615958964	3.146834368	1.484094491	3.015288158	0	2.782828998	3.184826656	0	5.417198123	1.601404618	4.432483652	4.474066748	2.569310125	3.826982527	2.780566709	0	3.979048959	0	2.957636841	0	0	0	0	0	3.290515432	0	0	0	0	0	3.557447544	2.011101395	0	0	0	0	0	1.992211448	0	2.470829872	0	0	0
Cppaap	2.82048794	3.672325427	3.605868884	3.291274285	2.384008123	3.756997269	4.410001386	4.747675613	4.543953659	4.776871906	3.46769713	5.071989495	3.862249077	3.473919952	3.867400235	4.438439809	0	0	0.536589852	2.138998832	4.515423645	3.683306335	0	3.21221327	4.842901214	4.22951131	5.238422249	0	2.875061918	4.437489728	4.710339591	4.052538069	3.615703931	3.616934034	4.13832141	5.118657416	5.133761291	3.649689816	4.409043429	4.347337844	4.5310824	3.323084119	4.409562295	3.662177287	3.255046328	0	3.549867025	4.648662636	4.774149154	3.379625056	3.487304249	5.064087575	3.692012953	4.294515455	3.957138251	0	3.162061353	3.189292165	2.554435693	3.851800703	4.070872871	4.605563653	4.14106684	4.102167197	4.486730804	4.147583292	4.368521775	4.539465868	4.103776048	4.038597618	4.569488095	0	2.46992877	3.961123137	0	2.940347562	3.740840523	0	5.707892045	3.145244636	4.745023285	4.667740346	3.388425822	4.935993471	4.054118474	0	4.180717901	0	3.472539186	0	0	0	0	0	4.450952156	0	3.261916269	0	0	2.294480229	4.06192274	2.404619448	2.351033998	0	0	2.523729756	0	2.947958679	1.178528065	2.69693619	0	2.422734135	0
Cppapa	0	3.316791385	2.746651538	3.557428437	1.856888187	3.864289235	3.12925457	4.85214196	4.32061043	4.693231957	1.399503162	4.93558413	3.001367053	3.669747057	2.877281065	4.086795658	0	0	0	2.877735778	4.009640957	2.436737098	0	3.365944416	4.676653554	3.638888275	4.721713112	0	2.806452755	3.840789388	3.630094573	3.354430016	3.391516031	3.347469347	4.077306105	4.919922191	4.856988365	3.689821632	3.539812786	3.70478546	4.071909245	3.438750467	3.178606573	2.723742915	3.35961575	0	0	3.939466041	4.424970295	2.523235553	3.556178645	4.367098862	3.166182257	3.568390678	4.066953473	3.224837127	2.925426237	0	0	1.869943098	3.78604423	4.339609497	3.038273137	3.569008786	4.333600906	3.809217119	4.151207072	4.321734898	3.704090326	3.866205947	3.815476629	3.388342121	0	3.511581976	2.746504475	3.023331185	3.79284566	0	5.67913738	2.507677273	4.086782541	4.441158018	3.188963049	4.109235688	3.59779991	0	4.156550839	0	3.109624445	0	0	0	0	0	3.565596207	0	0	0	0	0	4.111360455	1.137668275	2.184639219	0	0	0	0	1.753488397	1.942633727	2.10617528	0	0	0
Cppapp	3.568606918	3.783124536	3.33994288	3.676049866	2.711106781	4.015708748	4.214360606	4.858786922	4.775834059	4.951641847	3.282901905	4.85124624	3.58931647	4.013871549	3.275622144	4.262930871	0	2.253317371	0	3.20428054	4.244959484	4.132099681	0	3.121718924	4.781568433	4.512416044	5.195573734	0	2.770339422	4.263111781	4.591577921	4.245861083	3.545903237	3.582187574	4.239691024	5.006673586	5.249821995	3.700581172	4.322919214	3.732350411	4.240782591	3.559345337	4.433929028	3.01588691	3.679414273	0	3.211280977	4.180586832	4.609444205	3.630853158	3.678266903	4.907341146	3.599714301	3.851965471	4.245651688	3.727317772	3.074185357	0	0.834101807	3.144622032	4.220480084	4.814409399	3.776573914	3.583534001	4.323285619	3.887476569	4.255722715	4.863660475	3.89710432	4.00572172	4.413657784	3.34475704	0	3.992650109	2.58321958	2.968420443	4.084826108	0	5.623871557	3.588166503	4.127925028	4.735986313	3.384648057	4.766280953	4.166833241	4.116981128	4.447123553	0	3.439283075	0	0	0	0	0	3.815378931	0	3.897957751	0	0	2.008892656	4.052602777	1.93904809	2.824968315	0.818317814	0	2.055462713	1.775370674	2.439339197	2.814666344	0	0	2.448112363	0
Cpppaa	3.85036035	4.003536484	2.185120483	3.201865685	2.826358923	4.408431702	3.833150871	5.01207528	4.672338277	4.71269426	3.489979085	5.009961209	3.945110503	4.197518938	4.037466769	4.208270476	0	2.608726371	2.381849172	2.49070324	4.400388476	3.544337498	2.829413436	3.658727975	4.80888447	4.29088303	4.783241694	0	3.430261577	4.42892823	4.45384618	4.612207217	3.809501895	3.973286811	4.02809695	5.130406304	5.310926145	4.175967118	3.925431214	4.221913978	4.385513374	3.330946988	3.370164027	4.123630412	3.308134377	0	3.169720649	4.371390129	4.894439903	3.913750753	3.579167702	5.230207235	3.779462769	4.402471074	4.596603137	1.450774272	2.819285736	2.829926897	0	3.555546359	4.231705654	5.007668956	3.937453581	4.050604281	4.523121823	3.931139179	4.511199797	4.680907554	3.767034908	4.55476274	4.435853045	4.107540195	0	3.536420043	2.293868037	3.530464066	3.854055954	0	5.671451827	3.575038634	4.704841084	4.601593224	3.877969599	4.653159565	4.067944684	4.739470533	4.529138067	0	3.905911637	0	0	0	0	0	4.011089767	0	0	0	0	1.875475561	4.393071563	2.884993633	2.490317084	0	0	0	1.804557056	2.865172393	3.104723367	3.306360904	0	0	0
Cpppap	3.892302901	4.14281068	0	3.16574639	3.249687686	4.545834107	4.413391548	5.057915388	4.873281553	4.886149774	3.816150133	5.047065481	4.128903172	4.161847778	4.059364805	4.480026959	0	0	2.713461324	3.019817759	4.36179834	3.942477764	2.937303976	4.072093565	4.878424436	4.446471839	5.18994727	0	3.561419876	4.421953845	4.65318095	4.711812665	3.857675004	3.896532773	4.433550881	5.190127365	5.359807542	4.353696917	4.142531549	4.347948086	4.477253024	3.620289823	4.046196142	4.536249386	3.700666148	0	3.639588032	4.426871514	5.001018991	4.531774088	3.838664173	5.585281146	3.725850039	4.585218788	4.825409348	0	3.132401858	3.503030233	0	3.8044213	4.364816473	4.988981735	3.917726691	4.115531032	4.553789539	3.894487469	4.734373239	4.843769926	3.744479727	4.942439571	4.710921255	3.849695447	0	3.980270397	2.359777888	3.50190733	4.022312654	0	5.520487763	3.655067074	5.003644422	4.684560701	4.098741783	4.900243605	3.832314583	4.761862917	4.545122814	0	3.333520531	0	0	0	0	0	4.336958978	0	0	0	1.498661746	2.42281507	4.793621727	2.442357716	2.715479173	0.119688726	2.59872327	0	1.637493305	3.368114782	3.111326911	3.344630706	2.609868314	0	0
Cppppa	0	0	3.113717166	3.064423522	2.903066022	4.411020613	3.265978353	4.193060117	4.861215452	4.827645645	2.763356938	4.46445399	3.769616627	3.448406581	4.061492767	4.319267811	1.32736001	2.54221187	0	2.737634811	4.30702005	3.156002456	1.319918049	3.891512984	4.804089866	3.961796969	4.427551905	0	3.526453611	3.873999255	4.269215395	4.513767257	2.949392554	4.047382034	4.32098316	4.72325331	4.822032303	4.318966937	4.222022884	3.944685891	3.884467681	3.372400191	3.893508453	4.288238017	3.323971752	0	3.536849917	4.26764876	4.683659782	4.212444799	3.372561159	4.934710997	2.825556051	4.284142813	4.498822866	2.096086488	3.649454163	1.565687002	0	3.10641576	4.422205551	4.361449956	2.930104095	4.407597673	4.354973883	3.33206344	4.152127355	4.328727094	3.665209126	4.390264879	3.936099306	0	0	4.238864395	0	2.23112757	3.79171846	0	5.300364135	3.36309344	4.645298026	4.673323828	4.186062259	4.346108222	2.842762708	4.397341802	4.458775229	0	3.387679007	0	0	0	0	0	4.332954473	0	0	0	0	1.403674241	4.571488837	2.357147923	2.443555844	0	0	1.44616737	1.152754928	2.63862659	3.139247731	3.012479669	0	1.550217603	0
